ID,Customer_ID,Order_Date,Order_Month,Order_Quarter,Warehouse_Block,Shipment_Mode,Product_Category,Product_Importance,Gender,Weight_gms,Product_Cost,Discount,Customer_Rating,Customer_Care_Calls,Prior_Purchases,Delivery_Status,Delivery_Label,Delivery_Days,Risk_Score,Risk_Score_Value,Return_Risk,Return_Flag,Estimated_Revenue_Loss,Customer_Segment
4666,4739,2023-08-21,8,3,B,Flight,Electronics,medium,M,4052,184,2,4,3,4,0,Delayed,16,medium,2,Medium,Yes,27.6,Delayed-Delivery
4667,3980,2023-09-25,9,3,C,Flight,Electronics,low,M,5208,202,2,5,3,3,0,Delayed,12,medium,2,Medium,Yes,30.3,Delayed-Delivery
4668,1006,2023-09-11,9,3,F,Flight,Furniture,medium,M,4527,149,3,3,3,2,0,Delayed,20,medium,2,Medium,Yes,22.35,Delayed-Delivery
4669,4267,2024-11-05,11,4,D,Flight,Fashion,high,F,4556,133,2,2,5,2,0,Delayed,9,high,3,High,Yes,19.95,High-Return Customer
4670,3468,2023-01-06,1,1,F,Flight,Furniture,low,F,4902,224,9,4,4,5,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4671,2591,2023-02-16,2,1,A,Flight,Grocery,medium,F,5414,252,6,2,4,2,0,Delayed,17,high,3,High,Yes,37.8,High-Return Customer
4672,1832,2024-02-11,2,1,B,Flight,Beauty,medium,M,4276,208,6,3,4,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4673,4264,2024-08-02,8,3,C,Flight,Grocery,low,M,4456,256,3,3,5,2,0,Delayed,14,high,3,High,Yes,38.4,High-Return Customer
4674,3606,2023-09-11,9,3,F,Flight,Fashion,medium,M,4321,206,10,5,3,4,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4675,4219,2024-03-24,3,1,D,Flight,Furniture,low,F,4358,177,5,1,2,4,0,Delayed,13,high,3,High,Yes,26.55,High-Return Customer
4676,2810,2023-02-28,2,1,F,Ship,Electronics,medium,F,5032,269,3,4,4,4,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4677,4740,2024-01-28,1,1,A,Ship,Sports,high,F,4242,216,2,5,3,3,0,Delayed,15,medium,2,Medium,Yes,32.4,Delayed-Delivery
4678,4273,2024-09-22,9,3,B,Ship,Furniture,high,F,5477,221,7,2,3,3,0,Delayed,8,high,3,High,Yes,33.15,High-Return Customer
4679,4515,2024-11-28,11,4,C,Ship,Fashion,medium,F,5102,210,6,4,5,3,0,Delayed,11,medium,2,Medium,Yes,31.5,Delayed-Delivery
4680,1913,2024-07-13,7,3,F,Ship,Electronics,medium,F,4411,205,9,5,4,3,0,Delayed,8,medium,2,Medium,Yes,30.75,Delayed-Delivery
4681,3011,2023-07-10,7,3,D,Ship,Grocery,low,F,4062,237,7,3,3,3,0,Delayed,15,medium,2,Medium,Yes,35.55,Delayed-Delivery
4682,2442,2023-09-22,9,3,F,Ship,Beauty,medium,F,4217,139,2,4,5,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4683,2450,2024-11-14,11,4,A,Ship,Beauty,low,M,4185,163,3,4,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4684,4054,2024-07-11,7,3,B,Ship,Furniture,low,M,4962,171,4,4,4,2,0,Delayed,10,medium,2,Medium,Yes,25.65,Delayed-Delivery
4685,2502,2023-05-23,5,2,C,Ship,Grocery,low,F,5994,261,9,3,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4686,4546,2023-09-03,9,3,F,Ship,Sports,low,M,4576,195,8,3,4,2,0,Delayed,13,medium,2,Medium,Yes,29.25,Delayed-Delivery
4687,1125,2023-08-04,8,3,D,Ship,Sports,high,M,4139,190,5,2,4,6,1,On-Time,6,medium,2,Medium,Yes,28.5,Loyal Customer
4688,3442,2024-03-12,3,1,F,Ship,Fashion,high,M,5724,236,4,5,5,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4689,1816,2024-11-18,11,4,A,Ship,Beauty,medium,M,5716,254,6,4,3,3,0,Delayed,20,medium,2,Medium,Yes,38.1,Delayed-Delivery
4690,3928,2024-04-20,4,2,B,Ship,Grocery,medium,M,4877,157,10,3,3,3,0,Delayed,14,medium,2,Medium,Yes,23.55,Delayed-Delivery
4691,2829,2024-01-19,1,1,C,Ship,Furniture,medium,F,5325,245,1,1,3,3,0,Delayed,13,high,3,High,Yes,36.75,High-Return Customer
4692,1575,2024-10-18,10,4,F,Ship,Electronics,medium,M,4303,144,8,1,4,4,0,Delayed,8,high,3,High,Yes,21.6,High-Return Customer
4693,3372,2024-06-30,6,2,D,Ship,Furniture,low,M,5718,217,3,3,5,4,1,On-Time,4,medium,2,Medium,Yes,32.55,Loyal Customer
4694,2415,2024-02-19,2,1,F,Ship,Furniture,low,F,5078,249,2,3,3,2,0,Delayed,8,medium,2,Medium,Yes,37.35,Delayed-Delivery
4695,1929,2023-05-12,5,2,A,Ship,Grocery,low,F,5083,176,2,2,3,2,0,Delayed,8,high,3,High,Yes,26.4,High-Return Customer
4696,4759,2024-02-02,2,1,B,Ship,Beauty,low,F,4970,230,1,1,3,2,1,On-Time,6,medium,2,Medium,Yes,34.5,Loyal Customer
4697,4699,2024-05-21,5,2,C,Ship,Grocery,medium,F,4504,204,5,5,3,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4698,2463,2023-06-02,6,2,F,Ship,Electronics,low,F,5601,266,5,4,4,2,0,Delayed,8,medium,2,Medium,Yes,39.9,Delayed-Delivery
4699,4275,2024-07-13,7,3,D,Ship,Grocery,low,F,5722,213,2,3,4,3,0,Delayed,9,medium,2,Medium,Yes,31.95,Delayed-Delivery
4700,4557,2023-06-17,6,2,F,Ship,Fashion,low,F,5525,147,8,4,3,3,0,Delayed,12,medium,2,Medium,Yes,22.05,Delayed-Delivery
4701,1832,2024-11-20,11,4,A,Ship,Furniture,low,F,4556,201,3,1,3,3,1,On-Time,6,medium,2,Medium,Yes,30.15,Loyal Customer
4702,2054,2024-08-29,8,3,B,Ship,Beauty,low,F,5441,248,5,4,2,3,0,Delayed,18,medium,2,Medium,Yes,37.2,Delayed-Delivery
4703,4459,2023-08-18,8,3,C,Ship,Sports,medium,M,5791,167,5,3,4,3,0,Delayed,11,medium,2,Medium,Yes,25.05,Delayed-Delivery
4704,2648,2024-12-03,12,4,F,Ship,Electronics,low,M,5678,232,10,4,3,2,0,Delayed,12,medium,2,Medium,Yes,34.8,Delayed-Delivery
4705,2900,2024-02-08,2,1,D,Ship,Sports,medium,M,4419,163,9,3,5,3,1,On-Time,7,medium,2,Medium,Yes,24.45,Loyal Customer
4706,2457,2023-05-24,5,2,F,Ship,Furniture,medium,M,5901,201,3,4,4,5,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4707,3884,2024-11-06,11,4,A,Ship,Grocery,low,F,4157,252,9,5,4,2,0,Delayed,10,medium,2,Medium,Yes,37.8,Delayed-Delivery
4708,3973,2024-06-14,6,2,B,Ship,Sports,low,F,4583,146,10,1,3,4,0,Delayed,13,high,3,High,Yes,21.9,High-Return Customer
4709,2399,2023-03-09,3,1,C,Ship,Fashion,medium,M,5839,160,3,1,5,3,0,Delayed,12,high,3,High,Yes,24.0,High-Return Customer
4710,4415,2023-04-08,4,2,F,Ship,Grocery,low,M,4325,167,10,2,5,4,0,Delayed,9,high,3,High,Yes,25.05,High-Return Customer
4711,1442,2023-01-07,1,1,D,Ship,Furniture,medium,F,4781,224,8,2,4,2,1,On-Time,4,medium,2,Medium,Yes,33.6,Loyal Customer
4712,4650,2023-06-26,6,2,F,Ship,Sports,medium,F,5978,239,5,2,4,3,0,Delayed,11,high,3,High,Yes,35.85,High-Return Customer
4713,3122,2023-07-25,7,3,A,Ship,Electronics,low,M,4387,151,7,1,4,6,0,Delayed,18,high,3,High,Yes,22.65,High-Return Customer
4714,1556,2023-10-26,10,4,B,Ship,Sports,low,F,5972,264,10,5,4,3,0,Delayed,11,medium,2,Medium,Yes,39.6,Delayed-Delivery
4715,4843,2023-08-17,8,3,C,Ship,Sports,medium,M,4644,242,8,2,4,3,1,On-Time,5,medium,2,Medium,Yes,36.3,Loyal Customer
4716,4737,2024-09-22,9,3,F,Ship,Beauty,high,M,4712,204,9,3,3,4,0,Delayed,14,medium,2,Medium,Yes,30.6,Delayed-Delivery
4717,2178,2023-09-27,9,3,D,Ship,Sports,medium,M,5970,260,1,5,3,2,0,Delayed,16,medium,2,Medium,Yes,39.0,Delayed-Delivery
4718,4501,2023-03-22,3,1,F,Ship,Furniture,medium,F,4560,279,6,2,3,3,0,Delayed,17,high,3,High,Yes,41.85,High-Return Customer
4719,3037,2024-11-02,11,4,A,Ship,Electronics,low,F,5209,225,8,4,3,4,0,Delayed,19,medium,2,Medium,Yes,33.75,Delayed-Delivery
4720,1362,2023-07-07,7,3,B,Ship,Furniture,low,M,4468,190,9,5,3,3,0,Delayed,9,medium,2,Medium,Yes,28.5,Delayed-Delivery
4721,3495,2024-11-30,11,4,C,Ship,Fashion,low,M,5026,152,7,2,4,2,0,Delayed,13,high,3,High,Yes,22.8,High-Return Customer
4722,2257,2024-05-15,5,2,F,Ship,Grocery,medium,M,4723,201,7,2,3,6,1,On-Time,7,medium,2,Medium,Yes,30.15,Loyal Customer
4723,4634,2024-12-06,12,4,D,Ship,Sports,medium,M,5357,191,7,2,3,2,0,Delayed,16,high,3,High,Yes,28.65,High-Return Customer
4724,2841,2024-05-01,5,2,F,Ship,Beauty,low,M,4453,140,1,3,4,3,0,Delayed,9,medium,2,Medium,Yes,21.0,Delayed-Delivery
4725,3309,2024-05-02,5,2,A,Ship,Electronics,medium,F,5362,199,8,3,5,4,0,Delayed,13,high,3,High,Yes,29.85,High-Return Customer
4726,2850,2024-04-22,4,2,B,Ship,Beauty,medium,F,5282,194,6,1,4,3,0,Delayed,15,high,3,High,Yes,29.1,High-Return Customer
4727,3172,2024-12-03,12,4,C,Ship,Beauty,low,F,5608,273,5,2,4,2,1,On-Time,5,medium,2,Medium,Yes,40.95,Loyal Customer
4728,1910,2023-10-16,10,4,F,Ship,Beauty,medium,F,4092,259,4,5,4,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4729,1244,2023-04-16,4,2,D,Ship,Sports,medium,M,4038,180,5,3,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4730,1541,2024-10-02,10,4,F,Ship,Electronics,low,M,4458,251,9,3,5,2,0,Delayed,12,high,3,High,Yes,37.65,High-Return Customer
4731,3532,2024-08-31,8,3,A,Ship,Electronics,low,F,5031,269,5,1,5,3,0,Delayed,11,high,3,High,Yes,40.35,High-Return Customer
4732,3169,2024-07-29,7,3,B,Ship,Beauty,medium,F,4281,274,2,3,6,6,0,Delayed,8,high,3,High,Yes,41.1,High-Return Customer
4733,3172,2024-10-01,10,4,C,Ship,Grocery,medium,M,5475,250,10,5,5,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4734,2572,2023-08-11,8,3,F,Ship,Sports,medium,F,5980,265,8,5,3,3,0,Delayed,17,medium,2,Medium,Yes,39.75,Delayed-Delivery
4735,3217,2024-01-17,1,1,D,Ship,Sports,medium,F,5106,169,6,3,4,10,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4736,1123,2023-04-14,4,2,F,Ship,Furniture,high,M,5191,211,8,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
4737,4940,2024-10-25,10,4,A,Ship,Sports,low,M,5772,245,6,4,4,2,0,Delayed,14,medium,2,Medium,Yes,36.75,Delayed-Delivery
4738,4106,2023-04-24,4,2,B,Ship,Beauty,low,M,5894,188,6,1,4,2,1,On-Time,3,medium,2,Medium,Yes,28.2,Loyal Customer
4739,4158,2024-05-22,5,2,C,Ship,Fashion,medium,F,4064,244,10,5,3,2,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4740,3693,2023-02-24,2,1,F,Ship,Beauty,medium,F,5787,233,7,5,3,3,0,Delayed,9,medium,2,Medium,Yes,34.95,Delayed-Delivery
4741,2731,2023-05-01,5,2,D,Ship,Electronics,medium,F,4163,144,6,1,3,3,0,Delayed,11,high,3,High,Yes,21.6,High-Return Customer
4742,1785,2023-08-05,8,3,F,Ship,Sports,low,F,5289,221,6,5,3,2,0,Delayed,8,medium,2,Medium,Yes,33.15,Delayed-Delivery
4743,3043,2024-09-26,9,3,A,Ship,Sports,high,M,5062,267,2,5,3,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
4744,3248,2023-01-03,1,1,B,Ship,Furniture,high,F,5178,211,7,1,3,3,0,Delayed,12,high,3,High,Yes,31.65,High-Return Customer
4745,3416,2023-04-02,4,2,C,Ship,Fashion,low,F,4923,205,10,1,4,3,0,Delayed,12,high,3,High,Yes,30.75,High-Return Customer
4746,1796,2024-02-11,2,1,F,Ship,Sports,high,M,5307,144,1,2,3,3,0,Delayed,11,high,3,High,Yes,21.6,High-Return Customer
4747,1076,2024-11-06,11,4,D,Ship,Furniture,medium,F,4614,195,4,3,3,7,0,Delayed,17,medium,2,Medium,Yes,29.25,Delayed-Delivery
4748,1058,2024-03-16,3,1,F,Ship,Furniture,medium,M,5139,232,6,5,5,7,0,Delayed,19,medium,2,Medium,Yes,34.8,Delayed-Delivery
4749,3478,2024-09-22,9,3,A,Ship,Fashion,medium,F,5865,199,1,3,5,10,0,Delayed,19,high,3,High,Yes,29.85,High-Return Customer
4750,3685,2024-03-07,3,1,B,Ship,Beauty,low,F,5338,232,5,5,5,3,0,Delayed,14,medium,2,Medium,Yes,34.8,Delayed-Delivery
4751,2523,2023-03-02,3,1,C,Ship,Beauty,low,F,5983,272,1,4,5,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4752,2936,2024-12-26,12,4,F,Ship,Beauty,medium,M,4344,167,1,4,2,2,0,Delayed,20,medium,2,Medium,Yes,25.05,Delayed-Delivery
4753,3156,2024-04-17,4,2,D,Ship,Grocery,high,F,4070,272,10,4,3,8,0,Delayed,17,medium,2,Medium,Yes,40.8,Delayed-Delivery
4754,4807,2023-09-04,9,3,F,Ship,Beauty,low,M,1556,247,10,2,6,4,0,Delayed,10,high,3,High,Yes,37.05,High-Return Customer
4755,4055,2024-01-07,1,1,A,Ship,Fashion,medium,M,1215,275,9,5,5,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4756,2301,2023-10-16,10,4,B,Ship,Grocery,low,F,1131,291,8,4,6,4,0,Delayed,11,medium,2,Medium,Yes,43.65,Delayed-Delivery
4757,1067,2024-08-12,8,3,C,Ship,Beauty,low,M,1404,265,7,5,6,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4758,4140,2023-01-24,1,1,F,Ship,Grocery,medium,F,1163,250,4,3,7,5,1,On-Time,3,medium,2,Medium,Yes,37.5,Loyal Customer
4759,4236,2024-02-10,2,1,D,Ship,Fashion,low,F,1275,291,8,2,7,4,0,Delayed,12,high,3,High,Yes,43.65,High-Return Customer
4760,4560,2023-11-04,11,4,F,Ship,Beauty,low,F,1197,255,9,5,6,4,0,Delayed,8,medium,2,Medium,Yes,38.25,Delayed-Delivery
4761,3352,2024-09-04,9,3,A,Ship,Electronics,medium,M,1867,290,2,5,6,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4762,2932,2024-01-07,1,1,B,Ship,Sports,low,M,1411,276,2,5,5,4,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4763,3721,2024-09-26,9,3,C,Ship,Fashion,medium,F,1136,149,8,1,4,3,0,Delayed,16,high,3,High,Yes,22.35,High-Return Customer
4764,1364,2023-08-03,8,3,F,Ship,Furniture,medium,M,4984,201,2,3,3,6,0,Delayed,14,medium,2,Medium,Yes,30.15,Delayed-Delivery
4765,4925,2023-09-19,9,3,D,Ship,Furniture,medium,M,5667,191,8,4,3,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4766,1820,2023-12-12,12,4,F,Ship,Fashion,low,F,5924,140,4,4,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4767,2402,2024-02-17,2,1,A,Ship,Furniture,medium,M,4902,199,2,4,5,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4768,3390,2023-05-03,5,2,B,Ship,Fashion,medium,F,5804,194,9,1,4,3,0,Delayed,16,high,3,High,Yes,29.1,High-Return Customer
4769,1946,2023-11-16,11,4,C,Road,Electronics,low,F,5724,273,9,5,4,2,0,Delayed,19,medium,2,Medium,Yes,40.95,Delayed-Delivery
4770,3946,2023-12-03,12,4,F,Road,Fashion,medium,F,4672,259,8,4,4,2,0,Delayed,14,medium,2,Medium,Yes,38.85,Delayed-Delivery
4771,2577,2023-06-07,6,2,D,Road,Beauty,medium,F,5088,180,1,5,4,3,0,Delayed,12,medium,2,Medium,Yes,27.0,Delayed-Delivery
4772,2377,2023-11-23,11,4,F,Road,Beauty,low,F,5347,251,3,4,5,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4773,2439,2024-10-22,10,4,A,Road,Grocery,low,F,4811,269,8,3,5,3,0,Delayed,18,high,3,High,Yes,40.35,High-Return Customer
4774,4180,2023-03-06,3,1,B,Road,Furniture,medium,F,4632,274,1,3,6,6,0,Delayed,13,high,3,High,Yes,41.1,High-Return Customer
4775,4634,2024-01-04,1,1,C,Road,Sports,medium,F,5565,250,6,2,5,2,0,Delayed,8,high,3,High,Yes,37.5,High-Return Customer
4776,1761,2023-01-04,1,1,F,Road,Furniture,medium,F,5241,265,3,3,3,3,0,Delayed,14,medium,2,Medium,Yes,39.75,Delayed-Delivery
4777,4568,2024-11-16,11,4,D,Road,Fashion,medium,F,4385,169,6,5,4,10,0,Delayed,19,medium,2,Medium,Yes,25.35,Delayed-Delivery
4778,1340,2024-10-09,10,4,F,Road,Sports,high,F,4354,211,4,3,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
4779,3989,2023-03-01,3,1,A,Road,Sports,low,M,5324,245,5,1,4,2,1,On-Time,4,medium,2,Medium,Yes,36.75,Loyal Customer
4780,1382,2023-02-14,2,1,B,Road,Furniture,low,F,4433,188,4,5,4,2,0,Delayed,12,medium,2,Medium,Yes,28.2,Delayed-Delivery
4781,2003,2024-08-06,8,3,C,Road,Sports,medium,M,5715,244,8,5,3,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
4782,2556,2024-08-29,8,3,F,Road,Sports,medium,F,4626,233,10,4,3,3,0,Delayed,10,medium,2,Medium,Yes,34.95,Delayed-Delivery
4783,1299,2024-06-26,6,2,D,Road,Beauty,medium,M,5867,144,8,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
4784,1138,2023-06-05,6,2,F,Road,Electronics,low,F,5320,221,7,1,3,2,0,Delayed,15,high,3,High,Yes,33.15,High-Return Customer
4785,1358,2023-03-05,3,1,A,Road,Fashion,high,M,4195,267,1,5,3,2,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4786,1835,2024-02-25,2,1,B,Road,Furniture,high,M,5144,211,1,4,3,3,0,Delayed,9,medium,2,Medium,Yes,31.65,Delayed-Delivery
4787,2522,2023-11-19,11,4,C,Road,Beauty,low,M,4254,205,6,4,4,3,0,Delayed,18,medium,2,Medium,Yes,30.75,Delayed-Delivery
4788,4456,2023-04-19,4,2,F,Road,Grocery,high,F,4428,144,9,2,3,3,1,On-Time,5,medium,2,Medium,Yes,21.6,Loyal Customer
4789,2627,2024-04-07,4,2,D,Road,Sports,medium,F,5829,195,9,4,3,7,0,Delayed,9,medium,2,Medium,Yes,29.25,Delayed-Delivery
4790,2982,2024-08-02,8,3,F,Road,Sports,medium,M,5285,232,6,3,5,7,1,On-Time,3,medium,2,Medium,Yes,34.8,Loyal Customer
4791,2303,2024-06-30,6,2,A,Flight,Furniture,medium,F,4140,199,8,1,5,10,0,Delayed,14,high,3,High,Yes,29.85,High-Return Customer
4792,4708,2023-09-08,9,3,B,Flight,Electronics,low,F,5718,232,3,5,5,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4793,3530,2024-05-24,5,2,C,Flight,Electronics,low,F,5112,272,4,3,5,2,0,Delayed,15,high,3,High,Yes,40.8,High-Return Customer
4794,1908,2024-07-01,7,3,F,Flight,Furniture,medium,F,5894,167,3,2,2,2,1,On-Time,3,medium,2,Medium,Yes,25.05,Loyal Customer
4795,2134,2024-03-16,3,1,D,Flight,Furniture,high,M,5257,272,7,3,3,8,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4796,3913,2024-03-29,3,1,F,Flight,Beauty,low,F,1326,247,2,4,6,4,0,Delayed,17,medium,2,Medium,Yes,37.05,Delayed-Delivery
4797,3186,2024-10-05,10,4,A,Flight,Furniture,medium,F,1141,275,10,2,5,4,1,On-Time,5,medium,2,Medium,Yes,41.25,Loyal Customer
4798,1995,2024-11-09,11,4,B,Flight,Grocery,low,M,1413,291,9,5,6,4,0,Delayed,9,medium,2,Medium,Yes,43.65,Delayed-Delivery
4799,3482,2023-10-01,10,4,C,Flight,Beauty,low,F,1644,265,7,1,6,4,1,On-Time,5,medium,2,Medium,Yes,39.75,Loyal Customer
4800,3556,2023-03-01,3,1,F,Flight,Sports,medium,M,1327,250,9,2,7,5,0,Delayed,12,high,3,High,Yes,37.5,High-Return Customer
4801,3320,2023-12-08,12,4,D,Flight,Sports,low,M,1216,291,2,1,7,4,1,On-Time,5,medium,2,Medium,Yes,43.65,Loyal Customer
4802,4170,2024-01-29,1,1,F,Flight,Sports,low,F,1385,255,2,1,6,4,0,Delayed,8,high,3,High,Yes,38.25,High-Return Customer
4803,4835,2023-04-23,4,2,A,Flight,Sports,medium,F,1339,290,9,2,6,4,0,Delayed,8,high,3,High,Yes,43.5,High-Return Customer
4804,4921,2023-08-09,8,3,B,Flight,Fashion,medium,F,1476,247,4,3,6,4,1,On-Time,5,medium,2,Medium,Yes,37.05,Loyal Customer
4805,3151,2023-03-09,3,1,C,Flight,Grocery,low,F,1993,152,9,2,6,2,0,Delayed,12,high,3,High,Yes,22.8,High-Return Customer
4806,2237,2023-11-11,11,4,F,Flight,Beauty,low,F,1572,278,5,5,7,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4807,2784,2024-04-11,4,2,D,Flight,Beauty,medium,F,1131,260,2,1,6,4,0,Delayed,8,high,3,High,Yes,39.0,High-Return Customer
4808,4735,2023-09-20,9,3,F,Flight,Sports,low,M,1335,254,6,3,6,4,0,Delayed,10,high,3,High,Yes,38.1,High-Return Customer
4809,3809,2023-05-11,5,2,A,Flight,Electronics,low,F,1803,151,6,4,2,4,0,Delayed,20,medium,2,Medium,Yes,22.65,Delayed-Delivery
4810,3834,2024-02-28,2,1,B,Flight,Beauty,medium,M,1913,198,4,5,2,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4811,1164,2023-09-24,9,3,C,Flight,Grocery,low,M,1353,243,9,4,6,4,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
4812,1998,2024-12-20,12,4,F,Flight,Furniture,low,F,1403,245,8,5,6,4,0,Delayed,18,medium,2,Medium,Yes,36.75,Delayed-Delivery
4813,4924,2023-07-31,7,3,D,Ship,Grocery,low,F,1301,300,8,4,6,4,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4814,3567,2024-07-16,7,3,F,Ship,Sports,medium,F,1003,303,10,1,6,4,0,Delayed,17,high,3,High,Yes,45.45,High-Return Customer
4815,2307,2023-10-15,10,4,A,Ship,Sports,low,F,1670,286,3,3,7,4,0,Delayed,19,high,3,High,Yes,42.9,High-Return Customer
4816,3564,2024-02-29,2,1,B,Ship,Fashion,medium,F,1163,248,1,2,7,4,1,On-Time,5,medium,2,Medium,Yes,37.2,Loyal Customer
4817,1656,2024-07-07,7,3,C,Ship,Beauty,low,M,1789,244,9,5,6,4,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4818,3660,2024-12-07,12,4,F,Ship,Beauty,low,F,1885,290,9,1,7,4,0,Delayed,15,high,3,High,Yes,43.5,High-Return Customer
4819,3211,2023-09-01,9,3,D,Ship,Beauty,low,M,1832,260,10,3,4,5,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4820,2909,2024-12-12,12,4,F,Ship,Sports,medium,M,1105,310,1,5,6,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4821,4730,2024-09-24,9,3,A,Ship,Beauty,low,M,1616,247,3,3,6,4,1,On-Time,4,medium,2,Medium,Yes,37.05,Loyal Customer
4822,3046,2023-11-30,11,4,B,Ship,Electronics,low,M,1241,281,8,5,6,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
4823,3111,2023-11-24,11,4,C,Ship,Electronics,medium,M,1800,260,9,3,6,4,0,Delayed,20,high,3,High,Yes,39.0,High-Return Customer
4824,4162,2024-12-15,12,4,F,Ship,Furniture,low,F,1153,263,6,1,6,4,0,Delayed,13,high,3,High,Yes,39.45,High-Return Customer
4825,2140,2023-04-16,4,2,D,Ship,Beauty,medium,F,1428,285,10,1,5,4,0,Delayed,17,high,3,High,Yes,42.75,High-Return Customer
4826,2889,2023-03-20,3,1,F,Ship,Fashion,medium,M,5133,269,9,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4827,1266,2023-06-14,6,2,A,Ship,Furniture,low,M,5671,205,2,5,2,6,0,Delayed,17,medium,2,Medium,Yes,30.75,Delayed-Delivery
4828,2845,2024-09-22,9,3,B,Ship,Sports,low,M,5746,109,4,2,3,3,0,Delayed,17,high,3,High,Yes,16.35,High-Return Customer
4829,2708,2023-02-26,2,1,C,Ship,Beauty,low,F,4535,216,6,4,5,2,0,Delayed,18,medium,2,Medium,Yes,32.4,Delayed-Delivery
4830,4630,2023-07-07,7,3,F,Ship,Electronics,medium,F,4994,184,8,2,3,3,0,Delayed,13,high,3,High,Yes,27.6,High-Return Customer
4831,4211,2023-02-21,2,1,D,Ship,Fashion,low,M,5984,106,6,4,4,2,0,Delayed,17,medium,2,Medium,Yes,15.9,Delayed-Delivery
4832,3293,2023-03-13,3,1,F,Ship,Furniture,low,F,4456,228,5,1,3,2,1,On-Time,3,medium,2,Medium,Yes,34.2,Loyal Customer
4833,4732,2023-11-20,11,4,A,Ship,Fashion,medium,F,4956,140,8,5,4,3,0,Delayed,14,medium,2,Medium,Yes,21.0,Delayed-Delivery
4834,4829,2024-09-03,9,3,B,Ship,Beauty,medium,M,4206,251,5,3,4,3,0,Delayed,20,medium,2,Medium,Yes,37.65,Delayed-Delivery
4835,3442,2023-12-04,12,4,C,Ship,Grocery,medium,M,4578,153,5,3,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4836,2510,2023-06-04,6,2,F,Ship,Fashion,medium,F,5793,176,1,4,4,2,0,Delayed,14,medium,2,Medium,Yes,26.4,Delayed-Delivery
4837,1475,2023-02-28,2,1,D,Ship,Fashion,medium,F,5194,206,4,3,4,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
4838,4588,2023-10-02,10,4,F,Ship,Sports,low,F,4690,189,9,3,3,2,0,Delayed,8,medium,2,Medium,Yes,28.35,Delayed-Delivery
4839,1976,2023-07-20,7,3,A,Ship,Electronics,medium,F,4165,251,1,2,2,6,1,On-Time,7,medium,2,Medium,Yes,37.65,Loyal Customer
4840,2207,2023-10-22,10,4,B,Ship,Beauty,low,F,4360,155,1,3,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4841,2043,2023-11-18,11,4,C,Ship,Fashion,medium,M,4687,260,2,4,6,5,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
4842,2960,2023-11-25,11,4,F,Ship,Beauty,medium,F,4821,156,4,1,5,6,0,Delayed,19,high,3,High,Yes,23.4,High-Return Customer
